	text	cmp_code	party_id	date
16201	['chief', 'executive', 'policy', 'making', 'function', 'assist', 'advise', 'elect', 'council', 'make', 'policy']	202	53320	200705
16202	['power', 'minister', 'abolish', 'council', 'replace', 'commissioner', 'end']	202	53320	200705
16203	['instead', 'council', 'fail', 'adopt', 'annual', 'budget', 'council', 'stand', 'suspend', 'fresh', 'election', 'hold', 'elect', 'new', 'council', 'remainder', 'year', 'cycle']	202	53320	200705
16204	['local', 'authority', 'directly_elect', 'mayor', 'year', 'term', 'council']	202	53320	200705
16205	['directly_elected', 'mayor', 'large', 'authority', 'hold', 'office', 'full', 'time', 'basis']	202	53320	200705
16206	['reorganisation', 'remapp', 'local', 'government', 'achieve', 'increase', 'cost']	303	53320	200705
16207	['devolution', 'power', 'function', 'centre', 'accompany', 'correspond', 'finance', 'resource']	303	53320	200705
16208	['longer_term', 'devolution', 'reduce', 'cost', 'many', 'function', 'concern', 'perform', 'effectively', 'local', 'level']	303	53320	200705
16209	['effective', 'regional', 'local', 'government', 'must', 'adequately', 'resourc']	301	53320	200705
16210	['redistribution', 'tax', 'define', 'central', 'local', 'government', 'base', 'funding', 'framework', 'already', 'place', 'local_authoritie']	301	53320	200705
16211	['already', 'tax', 'dedicated', 'local', 'government', 'generally', 'service', 'provide', 'local', 'government']	301	53320	200705
16212	['include', 'rate', 'commercial', 'industrial', 'property', 'levy', 'collect', 'local_authoritie', 'local', 'government', 'fund', 'base', 'motor', 'taxation', 'environment', 'fund', 'establish', 'tax', 'plastic']	301	53320	200705
16213	['rate', 'levy', 'state', 'own', 'commercial', 'property']	0	53320	200705
16214	['continue', 'justification', 'exempt', 'state', 'own', 'commercial', 'property', 'rate', 'regime', 'apply', 'privately', 'own', 'business']	0	53320	200705
16215	['balanced_regional', 'development', 'interest', 'individual', 'family', 'community', 'region', 'country']	301	53320	200705
16216	['dublin', 'engine', 'country', 'economic', 'growth', 'current', 'uncontrolled', 'expansion', 'sustainable', 'desirable']	301	53320	200705
16217	['ireland', 'need', 'balanced', 'pattern', 'development', 'interest', 'fairness', 'sustainability', 'competitiveness']	301	53320	200705
16218	['next', 'government', 'must', 'repeat', 'mistake', 'predecessor']	301	53320	200705
16219	['chief', 'weakness', 'national', 'spatial_strategy', 'lack', 'real', 'political', 'commitment', 'government', 'department']	301	53320	200705
16220	['addition', 'scattergun', 'approach', 'fail', 'policy', 'serve', 'signal', 'government', 'intention', 'implement', 'spatial_strategy']	301	53320	200705
16221	['challenge', 'next', 'government', 'lie', 'foundation', 'stone', 'modern', 'regional', 'economy', 'capable', 'embrace', 'future', 'region', 'city', 'compete', 'investment', 'international', 'stage']	301	53320	200705
16222	['must', 'support', 'national', 'government', 'guarantee', 'universal', 'broadband', 'access', 'investing', 'transport', 'infrastructure', 'ensure', 'adequate', 'water', 'gas', 'electricity', 'supply', 'invest', 'education', 'research', 'skill']	411	53320	200705
16223	['future', 'balanced_regional', 'development', 'combination', 'significant', 'investment', 'regional', 'urban', 'centre', 'innovative', 'policy', 'exploit', 'natural', 'strength']	301	53320	200705
16224	['beautiful', 'landscape', 'high', 'quality', 'food', 'industry', 'spearhead', 'new', 'industry', 'bioenergy']	301	53320	200705
16225	['strong', 'economic', 'social', 'counterweight', 'dublin', 'would', 'attract', 'private', 'investment', 'significant', 'proportion', 'country', 'workforce', 'could', 'improve', 'ireland', 'competitiveness']	410	53320	200705
16226	['time', 'strong', 'joined', 'leadership', 'government', 'close', 'wealth', 'divide', 'east', 'west']	301	53320	200705
16227	['improve', 'standard', 'live', 'vibrant', 'sustainable', 'community', 'aspiration']	416	53320	200705
16228	['priority']	410	53320	200705
16229	['create', 'unitary', 'department', 'agriculture', 'food', 'rural', 'development', 'ensure', 'proper', 'coordination', 'relate', 'area', 'government', 'take', 'advantage', 'increase', 'payment', 'common', 'agriculture', 'policy', 'cap', 'budget', 'rural', 'development', 'initiative']	703	53320	200705
16230	['reduce', 'per_cent', 'rate', 'bill', 'village', 'shop', 'pub', 'garage', 'last', 'remain', 'community']	301	53320	200705
16231	['develop', 'resource', 'target', 'policy', 'address', 'poverty', 'social', 'exclusion', 'woman', 'rural', 'ireland', 'particularly', 'regard', 'childcare', 'training', 'education']	706	53320	200705
16232	['implement', 'policy', 'encourage', 'part', 'time', 'farming']	703	53320	200705
16233	['want', 'great', 'share', 'ireland', 'rural', 'development', 'funding', 'go', 'improve', 'quality', 'life', 'rural', 'area', 'facilitate', 'diversification', 'rural', 'economy']	703	53320	200705
16234	['find', 'effective', 'way', 'ensure', 'farm', 'spouse', 'work', 'farm', 'appropriately', 'recognise', 'social', 'welfare', 'system']	703	53320	200705
16235	['foster', 'particularly', 'distance', 'afterhour', 'learn', 'course', 'ethos', 'continue', 'education', 'farm', 'rural', 'family']	703	53320	200705
16236	['want', 'product', 'wholly', 'produce', 'label', 'irish']	403	53320	200705
16237	['pursue', 'regulatory', 'change', 'make', 'reality', 'eu']	403	53320	200705
16238	['ensure', 'whenever', 'necessary', 'change', 'implement', 'single', 'farm', 'payment', 'system', 'risk', 'take', 'effective', 'delivery', 'exist', 'payment', 'farmer', 'family']	703	53320	200705
16239	['review', 'work', 'agriculture', 'appeal', 'office', 'ensure', 'fulfil', 'duty', 'effectively', 'possible']	703	53320	200705
16240	['maintain', 'farm', 'consolidation', 'support', 'measure', 'continue', 'provision', 'stamp_duty', 'relief', 'qualify', 'farmer']	703	53320	200705
16241	['keep', 'raise', 'threshold', 'lease', 'land', 'exemption', 'scheme']	703	53320	200705
16242	['commit', 'ensure', 'optimal', 'take', 'farm', 'assist', 'rural', 'social', 'scheme', 'programme']	703	53320	200705
16243	['work', 'european', 'commission', 'secure', 'continuation', 'disadvantaged', 'area', 'scheme']	703	53320	200705
16244	['implement', 'measure', 'support', 'development', 'high', 'add', 'value', 'specialist', 'milk', 'product', 'small', 'large', 'scale', 'operator']	703	53320	200705
16245	['introduce', 'animal_welfare', 'record', 'breeding', 'scheme', 'suckler', 'herd', 'currently', 'commission']	703	53320	200705
16246	['implement', 'capital', 'investment', 'support', 'scheme', 'beef', 'sheepmeat', 'primary', 'processing', 'sector']	703	53320	200705
16247	['ensure', 'farmer', 'bear', 'unfair', 'burden', 'cost', 'associate', 'animal', 'health', 'welfare', 'disease', 'scare']	703	53320	200705
16248	['put', 'country', 'origin', 'information', 'labelling', 'poultrymeat', 'pigmeat', 'sheepmeat', 'consumer', 'properly', 'inform']	703	53320	200705
16249	['establish', 'irish', 'organic', 'label', 'organic', 'agriculture', 'kerrygold', 'do', 'conventional', 'agriculture']	416	53320	200705
16250	['work', 'establish', 'level', 'kind', 'support', 'necessary', 'widespread', 'production', 'processing', 'sale', 'indigenously', 'produce', 'organic', 'food', 'ireland', 'abroad']	416	53320	200705
16251	['resource', 'adequate', 'testing', 'organic', 'food', 'integrity', 'market', 'protect']	416	53320	200705
16252	['initiate', 'study', 'relevant', 'research', 'aim', 'promote', 'informed', 'debate', 'gmo', 'production']	416	53320	200705
16253	['aim', 'debate', 'establish', 'would', 'ireland', 'economic', 'good', 'interest', 'become', 'gmo', 'production', 'free', 'area', 'world', 'come', 'decade']	416	53320	200705
16254	['push', 'strong', 'possible', 'evidence', 'base', 'rule', 'govern', 'release', 'gmos', 'environment']	416	53320	200705
16255	['combat', 'grow', 'food', 'fraud', 'promote', 'widespread', 'testing', 'food', 'ireland', 'change', 'regulation', 'import', 'overcome', 'current', 'shortccoming', 'traceability', 'labelling', 'regulation', 'govern', 'food', 'import', 'sell', 'ireland']	403	53320	200705
16256	['introduce', 'traffic', 'light', 'food', 'labelling', 'allow', 'consumer', 'decide', 'easily', 'certain', 'food', 'meet', 'dietary', 'requirement']	403	53320	200705
16257	['build', 'exist', 'high', 'quality', 'agri_food', 'research', 'university', 'teagasc', 'establish', 'national', 'environment', 'research', 'centre']	411	53320	200705
16258	['centre', 'mission', 'provide', 'research', 'base', 'understanding', 'chemical', 'pedological', 'biological', 'engineering', 'socioeconomic', 'need', 'agri_food', 'industry', 'include', 'artisan', 'food', 'sector', 'ally', 'sustainable', 'rural', 'economy', 'protection', 'ireland', 'rural', 'environment']	411	53320	200705
16259	['stimulate', 'development', 'plastic', 'material', 'chemical', 'agent', 'plants', 'beet']	411	53320	200705
16260	['replace', 'pre', 'independence', 'protection', 'animal', 'act', 'legislation', 'ground', 'evidence', 'base', 'animal', 'health', 'welfare', 'standard']	703	53320	200705
16261	['vest', 'responsibility', 'animal', 'health', 'welfare', 'issue', 'include', 'animal', 'experimentation', 'enforcement', 'dog', 'control', 'act', 'single', 'minister']	703	53320	200705
16262	['order', 'eventual', 'goal', 'free', 'movement', 'animal', 'animal', 'product', 'island', 'ireland', 'achieve', 'support', 'north_south', 'ministerial', 'council', 'work', 'develop', 'island', 'animal', 'health', 'policy', 'import', 'regime']	501	53320	200705
16263	['unique', 'marine', 'sector', 'must', 'support', 'promote', 'especially', 'period', 'face', 'major', 'challenge', 'due', 'serious', 'neglect', 'ten_year']	703	53320	200705
16264	['irish', 'fishing', 'industry', 'important', 'source', 'economic', 'benefit', 'often', 'disadvantage', 'coastal', 'community']	703	53320	200705
16265	['believe', 'properly', 'manage', 'ireland', 'sea_fisherie', 'potential', 'profitable', 'sustainable', 'long_term']	703	53320	200705
16266	['labour', 'advocate', 'key', 'area', 'must', 'address', 'develop', 'sea_fisherie', 'marine', 'strategy']	703	53320	200705
16267	['sustainability', 'profitability', 'local', 'management', 'fishery', 'support', 'local', 'coastal', 'community', 'enhance', 'safety', 'maritime', 'worker', 'pay', 'condition']	703	53320	200705
16268	['establish', 'sea_fisherie', 'sustainability', 'impact', 'assessment', 'base', 'consultation', 'major', 'stakeholder', 'bring', 'dail_eireann', 'annual', 'basis', 'fishery', 'negotiation', 'commence']	703	53320	200705
16269	['annual', 'report', 'nature', 'would', 'ensure', 'regular', 'evaluation', 'irish', 'fish_stock', 'effectiveness', 'current', 'policy', 'quota']	703	53320	200705
16270	['sustainability', 'profitability', 'complementary', 'objective', 'ensure', 'irish', 'fishing', 'industry', 'globally', 'competitive', 'vibrant', 'long_term', 'future']	703	53320	200705
16271	['develop', 'irish', 'seafood', 'strategy', 'grow', 'market', 'profile', 'demand', 'irish', 'fish', 'benefit', 'local', 'fishing', 'community']	703	53320	200705
16272	['employment', 'economic', 'benefit', 'fishing', 'industry', 'centre', 'area', 'relative', 'socio_economic', 'disadvantage']	703	53320	200705
16273	['ensure', 'new', 'sea_fisherie', 'protection', 'authority', 'urgently', 'establish', 'adequately', 'resourc', 'carry', 'vital', 'management', 'ireland', 'sea', 'fishing', 'stock']	703	53320	200705
16274	['establish', 'sea_fisherie', 'stakeholder', 'advisory', 'group', 'industry', 'representative', 'marine', 'scientific', 'community', 'stakeholder', 'clearly', 'define', 'role', 'major', 'contribution', 'shape', 'national', 'maritime', 'policy']	703	53320	200705
16275	['launch', 'new', 'harbour', 'refurbishment', 'development', 'programme', 'national', 'development', 'plan', 'ndp', 'particularly', 'resource', 'small', 'neglect', 'harbour', 'assist', 'diversification', 'function', 'harbour', 'small', 'port', 'facility', 'include', 'tourism', 'recreation', 'purpose']	703	53320	200705
16276	['ensure', 'irish', 'coast', 'guard', 'access', 'emergency', 'tow', 'vessel', 'etv', 'recommend', 'marine', 'department', 'far', 'back']	703	53320	200705
16277	['labour', 'party', 'believe', 'safety', 'issue', 'work', 'condition', 'must', 'critical', 'part', 'long_term', 'fishery', 'strategy', 'fish', 'dangerous', 'occupation', 'ireland']	703	53320	200705
16278	['work', 'eu', 'partner', 'ensure', 'safety', 'working', 'condition', 'seafarer', 'maritime', 'worker', 'wage', 'assume', 'high', 'priority', 'develop', 'maritime', 'strategy', 'compromise', 'way', 'due', 'unique', 'nature', 'maritime', 'trade']	703	53320	200705
16279	['continue', 'support', 'sustainable', 'aquaculture', 'fish', 'farm', 'fast', 'grow', 'area', 'world', 'fish', 'production']	416	53320	200705
16280	['labour', 'government', 'enhance', 'rol', 'marine', 'institute', 'bim', 'gaeltachta', 'producer', 'workforce', 'develop', 'irish', 'aquaculture', 'industry']	301	53320	200705
16281	['introduce', 'legislation', 'protect', 'closely', 'regulate', 'coastal', 'environment', 'may', 'affected', 'increase', 'aquaculture', 'production']	703	53320	200705
16282	['commit', 'full', 'consultation', 'inland', 'fishery', 'stakeholder', 'establishment', 'national', 'inland', 'fishery', 'authority']	403	53320	200705
16283	['labour', 'give', 'local', 'fishery', 'advisory', 'group', 'key', 'role', 'local', 'ownership', 'management', 'inland', 'fishery', 'resource']	403	53320	200705
16284	['support', 'achievement', 'annualis', 'planting', 'target', 'hectare']	501	53320	200705
16285	['increase', 'annual', 'payment', 'farmer', 'keep', 'real', 'value', 'payment', 'constant']	703	53320	200705
16286	['aim', 'least', 'double', 'carbon', 'sequester', 'sink']	501	53320	200705
16287	['co', 'mtco', 'next', 'kyoto', 'period', 'correspond', 'increase', 'role', 'farmer']	501	53320	200705
16288	['protect', 'afforestation', 'grant', 'scheme', 'pay', 'farmer', 'level', 'forestry', 'premium', 'payment', 'short', 'period', 'time']	703	53320	200705
16289	['tourism', 'vital', 'market', 'irish', 'business', 'support', 'large', 'number', 'job']	410	53320	200705
16290	['labour', 'government', 'seek', 'refresh', 'modernise', 'irish', 'tourism', 'product']	410	53320	200705
16291	['ireland', 'relatively', 'unspoilt', 'landscape', 'key', 'driver', 'tourism', 'industry']	501	53320	200705
16292	['believe', 'sustainable', 'tourism', 'depend', 'protect', 'cultivate', 'natural_environment']	416	53320	200705
16293	['start', 'point', 'growth', 'activity', 'holiday', 'eco', 'tourism']	502	53320	200705
16294	['ireland', 'recent', 'success', 'attract', 'major', 'sporting_event', 'bode', 'well', 'future']	502	53320	200705
16295	['fully', 'committed', 'building', 'success', 'work', 'sporting', 'body', 'seek', 'attract', 'international', 'competition', 'ireland']	502	53320	200705
16296	['develop', 'cultural', 'tourism', 'priority', 'come', 'year']	502	53320	200705
16297	['protect', 'invest', 'heritage', 'development', 'festival', 'country', 'enrich', 'cultural', 'life', 'experience', 'visitor', 'ireland']	502	53320	200705
16298	['protect', 'area', 'great', 'natural', 'beauty', 'development', 'strictly', 'limit', 'development', 'coastline']	501	53320	200705
16299	['propose', 'new', 'government', 'agency', 'sport', 'recreation', 'ireland', 'partner', 'local_authoritie', 'opw', 'coillte', 'waterway', 'ireland', 'develop', 'outdoor', 'activity', 'facility', 'trek', 'walk', 'cycle', 'way', 'integrate', 'local', 'regional', 'national', 'basis']	502	53320	200705
16300	['create', 'dedicated', 'national', 'cycle', 'network']	502	53320	200705
16301	['develop', 'market', 'niche', 'element', 'tourism', 'market', 'ireland', 'considerable', 'potential', 'shine', 'ecotourism', 'culinary', 'excellence']	502	53320	200705
16302	['expand', 'funding', 'festival', 'encourage', 'development', 'small', 'number', 'landmark', 'cultural', 'festival', 'international', 'stand', 'preferably', 'dublin']	502	53320	200705
16303	['online', 'community', 'world', 'big', 'tourism', 'market']	502	53320	200705
16304	['grow', 'regional', 'tourism', 'ensure', 'local', 'community', 'tourism', 'interest', 'access', 'visibility', 'market']	502	53320	200705
16305	['consistent', 'plan', 'recast', 'local', 'government', 'ireland', 'create', 'city', 'regional', 'authority', 'number', 'function', 'include', 'transport']	411	53320	200705
16306	['include', 'city', 'authority', 'dublin', 'cork_galway', 'limerick', 'athlone', 'tullamore', 'mullingar', 'triangle']	411	53320	200705
16307	['regional', 'authority', 'establish', 'region', 'country']	301	53320	200705
16308	['authority', 'responsible', 'strategic', 'planning', 'oversee', 'delivery', 'region', 'wide', 'service', 'include', 'procuring', 'funding', 'operating', 'join', 'public', 'transport', 'project', 'region', 'integrate', 'timetabl', 'ticket', 'development', 'new', 'route', 'link', 'land', 'plan', 'public', 'transport', 'manage', 'traffic', 'flow']	411	53320	200705
16309	['upgrade', 'intercity', 'rail', 'connection', 'ensure', 'major', 'inter', 'city', 'journey', 'fast', 'rail', 'car']	411	53320	200705
16310	['restore', 'rail', 'link', 'enni', 'athenry', 'part', 'western_rail', 'corridor']	411	53320	200705
16311	['extend', 'commuter_rail', 'service', 'suburb', 'cork_galway', 'limerick', 'waterford']	411	53320	200705
16312	['support', 'careful', 'roll', 'rural', 'transport', 'initiative', 'nationally', 'expand', 'remit', 'include', 'late', 'night', 'service']	411	53320	200705
16313	['national', 'electricity', 'grid', 'strengthen', 'west', 'north', 'west']	416	53320	200705
16314	['facilitate', 'large', 'shore', 'wind_farm', 'support', 'great', 'density', 'industry']	411	53320	200705
16315	['begin', 'close', 'digital_divide', 'create', 'universal', 'service', 'obligation', 'broadband']	411	53320	200705
16316	['accessibility', 'broadband', 'network', 'assume', 'character', 'present', 'expectation', 'universal', 'access', 'postal', 'service', 'telephone', 'network']	411	53320	200705
16317	['post', 'essential', 'part', 'fabric', 'irish', 'life', 'urban', 'rural', 'important', 'social', 'commercial', 'role', 'country']	411	53320	200705
16318	['establish', 'comprehensive', 'strategy', 'post', 'deadline', 'fully', 'liberalise', 'market', 'approach']	411	53320	200705
16319	['maintain', 'optimal', 'number', 'local', 'outlet', 'post', 'office', 'network', 'transparent', 'accountable', 'criterion', 'support', 'network']	411	53320	200705
16320	['must', 'include', 'ensure', 'postal', 'network', 'fully', 'automate', 'maintain']	411	53320	200705
16321	['encourage', 'business', 'model', 'post', 'embrace', 'innovation', 'provision', 'new', 'service', 'establishment', 'mutually', 'rewarding', 'international', 'alliance']	411	53320	200705
16322	['introduce', 'postal', 'industry', 'regulator', 'establish', 'separate', 'postal', 'operating', 'division', 'comreg', 'ensure', 'universal', 'service', 'obligation', 'upheld']	403	53320	200705
16323	['complaint', 'householder', 'business', 'effectively', 'deal', 'consumer', 'interest', 'represent', 'postal', 'pricing', 'policy']	403	53320	200705
16324	['invest', 'rural', 'water', 'service', 'ensure', 'access', 'clean', 'safe', 'drinking_water']	501	53320	200705
16325	['development', 'alternative', 'growth', 'pole', 'atlantic', 'corridor', 'pursue']	301	53320	200705
16326	['present', 'ireland', 'city', 'capable', 'compete', 'international', 'city', 'certain', 'category', 'mobile', 'high', 'value_added', 'industry']	301	53320	200705
16327	['however', 'combine', 'population', 'cork_limerick', 'galway', 'waterford', 'would', 'provide', 'critical', 'mass', 'need', 'compete', 'dublin', 'investment']	301	53320	200705
16328	['city', 'could', 'act', 'concert', 'form', 'major', 'focal', 'point', 'regional', 'development']	301	53320	200705
16329	['athlone', 'mullingar', 'tullamore', 'could', 'also', 'combine', 'resource', 'form', 'growth', 'centre', 'could', 'sligo', 'letterkenny', 'derry']	301	53320	200705
16330	['alternative', 'growth', 'pole', 'depend', 'city', 'county', 'question', 'cooperate', 'rather', 'compete', 'investment']	301	53320	200705
16331	['mechanism', 'put', 'place', 'ensure', 'proper', 'coordination', 'public', 'authority', 'agency', 'work', 'conjunction', 'private', 'sector']	301	53320	200705
16332	['spher', 'sport', 'art', 'culture', 'long', 'distinctive', 'part', 'fabric', 'irish', 'life']	502	53320	200705
16333	['sense', 'constitute', 'important', 'part', 'people']	502	53320	200705
16334	['country', 'proud', 'sporting', 'cultural', 'achievement', 'professional', 'level', 'sportsman', 'woman', 'artist', 'writer', 'musician', 'continue', 'excel', 'international', 'stage', 'amateur', 'level']	502	53320	200705
16335	['culture', 'volunteerism', 'testimony', 'spirit', 'community', 'still', 'alive', 'well', 'irish', 'life']	606	53320	200705
16336	['nonetheless', 'sense', 'sport', 'cultural', 'recreational', 'aspect', 'life', 'increasingly', 'threat']	502	53320	200705
16337	['material', 'prosperity', 'increase', 'many', 'less', 'time', 'sport', 'artistic', 'recreational', 'pursuit']	502	53320	200705
16338	['particularly', 'evident', 'art']	502	53320	200705
16339	['country', 'pride', 'musical', 'literary', 'artistic', 'heritage', 'extremely', 'low', 'participation', 'rate', 'cultural', 'pursuit', 'comparison', 'european', 'counterpart']	502	53320	200705
16340	['recent', 'eurobarometer', 'survey', 'commission', 'european', 'commission', 'estimate', 'irish', 'people', 'never', 'attend', 'gallery', 'museum', 'play', 'sample', 'variety', 'live', 'music']	502	53320	200705
16341	['picture', 'appear', 'bright', 'sport']	502	53320	200705
16342	['example', 'irish', 'people', 'attend', 'sport', 'event', 'country']	502	53320	200705
16343	['regularly', 'play', 'sport', 'volunteer', 'coach', 'match', 'official', 'referee']	606	53320	200705
16344	['enjoyment', 'benefit', 'derive', 'sport', 'ireland', 'could', 'better']	502	53320	200705
16345	['elite', 'athlete', 'receive', 'enough', 'financial', 'support']	502	53320	200705
16346	['stand', 'sport', 'school', 'abysmal']	502	53320	200705
16347	['private', 'sector', 'leisure', 'overtake', 'public', 'provision', 'local', 'level', 'make', 'participation', 'sport', 'dependent', 'income']	502	53320	200705
16348	['club', 'country', 'find', 'hard', 'make', 'end', 'meet', 'let', 'alone', 'invest', 'new', 'facility']	502	53320	200705
16349	['art', 'recreation', 'public', 'value', 'share', 'heritage', 'downgrade', 'past', 'ten_year']	502	53320	200705
16350	['heritage', 'natural_environment', 'belong', 'people', 'ireland', 'include', 'future_generation']	501	53320	200705
16351	['believe', 'common', 'culture', 'language', 'heritage', 'protect', 'paint', 'obstacle', 'progress']	502	53320	200705
16352	['also', 'aware', 'however', 'well', 'preserve', 'need', 'keep', 'firm', 'eye', 'future']	502	53320	200705
16353	['country', 'need', 'prepare', 'huge', 'shift', 'cultural', 'landscape', 'set', 'take', 'place', 'come', 'year', 'particularly', 'area', 'digital', 'broadcasting']	502	53320	200705
16354	['space', 'culture', 'recreation', 'crowd', 'modern', 'ireland']	502	53320	200705
16355	['believe', 'time', 'redress', 'balance']	502	53320	200705
16356	['art', 'music', 'literature', 'drama', 'regularly', 'dismiss', 'preserve', 'elite']	503	53320	200705
16357	['labour', 'want', 'challenge', 'perception']	503	53320	200705
16358	['believe', 'everyone', 'regardless', 'background', 'opportunity', 'engage', 'art']	503	53320	200705
16359	['thus', 'propose', 'comprehensive', 'properly', 'resourc', 'cultural', 'strategy']	503	53320	200705
16360	['promote', 'artistic', 'excellence', 'well', 'ensure', 'great', 'access', 'art', 'culture', 'people']	503	53320	200705
16361	['key', 'aim', 'strategy', 'improve', 'quality', 'opportunity', 'education', 'art']	503	53320	200705
16362	['child', 'young', 'people', 'maximise', 'creative', 'potential']	706	53320	200705
16363	['create', 'designate', 'art', 'section', 'department', 'education', 'ensure', 'good', 'practice', 'teaching', 'art', 'primary', 'secondary', 'level']	503	53320	200705
16364	['review', 'curriculum', 'particularly', 'primary', 'school', 'ensure', 'objective', 'curriculum', 'meet']	503	53320	200705
16365	['provide', 'voucher', 'music', 'lesson', 'primary', 'level', 'ensure', 'practicable', 'hour', 'free', 'tuition', 'qualify', 'teacher', 'available', 'student', 'designate', 'year']	503	53320	200705
16366	['ensure', 'minimum', 'guarantee', 'funding', 'art', 'council', 'administer', 'contestable', 'basis', 'multi_annual', 'framework']	503	53320	200705
16367	['resource', 'implement', 'outstanding', 'policy', 'commitment']	503	53320	200705
16368	['designate', 'government', 'fund', 'local', 'art', 'development', 'bring', 'local', 'funding', 'eventually', 'level', 'equivalent', 'central', 'government', 'funding']	503	53320	200705
16369	['coordinate', 'strategy', 'youth', 'art', 'development', 'relevant', 'government', 'department', 'agency']	503	53320	200705
16370	['art', 'council', 'department', 'education', 'local_authoritie']	503	53320	200705
16371	['develop', 'initiative', 'bring', 'international', 'art', 'culture', 'high', 'quality', 'country']	503	53320	200705
16372	['national', 'endowment', 'fund', 'art', 'help', 'artist', 'buy', 'time', 'train', 'experiment', 'think']	503	53320	200705
16373	['sport', 'vital', 'role', 'play', 'society']	502	53320	200705
16374	['labour', 'recognise', 'immense', 'community', 'health', 'economic', 'benefit', 'sport']	502	53320	200705
16375	['make', 'advancement', 'sport', 'recreation', 'central', 'part', 'polici', 'government']	502	53320	200705
16376	['see', 'sport', 'essential', 'part', 'building', 'better', 'ireland', 'hardwork', 'family', 'community']	502	53320	200705
16377	['art', 'policy', 'believe', 'key', 'promote', 'healthy', 'fitter', 'society', 'start', 'young', 'age']	502	53320	200705
16378	['thus', 'key', 'commitment', 'enhance', 'role', 'profile', 'physical', 'education', 'school']	502	53320	200705
16379	['make', 'exam', 'junior', 'leave', 'certificate', 'give', 'point', 'status', 'third_level', 'entry', 'latter']	506	53320	200705
16380	['put', 'irish', 'sport', 'council', 'rename', 'sport', 'recreation', 'ireland', 'heart', 'public', 'policy', 'system']	502	53320	200705
16381	['give', 'enhanced', 'coordinate', 'role', 'respect', 'capital', 'current', 'expenditure', 'central', 'government', 'agency', 'include', 'local', 'government']	502	53320	200705
16382	['elite', 'amateur', 'sector', 'labour', 'propose', 'establishment', 'gradam', 'island', 'scheme', 'similar', 'aosdana', 'scheme', 'success', 'art', 'culture', 'sector']	502	53320	200705
16383	['ensure', 'permanent', 'home', 'community', 'game']	502	53320	200705
16384	['sport', 'recreation', 'ireland', 'give', 'formal', 'role', 'local', 'government', 'planning', 'process']	502	53320	200705
16385	['represent', 'because', 'community', 'amenity', 'development', 'planning', 'zone', 'system']	502	53320	200705
16386	['sport', 'recreation', 'ireland', 'also', 'partner', 'local_authoritie', 'opw', 'coillte', 'waterway', 'ireland']	502	53320	200705
16387	['develop', 'outdoor', 'activity', 'facility', 'trek', 'walk', 'cycle', 'way', 'integrate', 'local', 'regional', 'national', 'basis']	502	53320	200705
16388	['introduce', 'legislation', 'address', 'issue', 'access', 'hill', 'walker', 'upland', 'area']	502	53320	200705
16389	['indemnify', 'landowner', 'liability', 'injury', 'experience', 'stranger', 'enter', 'land', 'invite']	401	53320	200705
16390	['provide', 'funding', 'school', 'upgrade', 'sport', 'facility', 'appropriate', 'association', 'local', 'sporting', 'body']	502	53320	200705
16391	['funding', 'also', 'make', 'available', 'provision', 'specialist', 'sport', 'physical_activity', 'teacher', 'primary', 'school', 'initially', 'school', 'underprivileg', 'area']	502	53320	200705
16392	['introduce', 'school', 'holiday', 'sport', 'scheme', 'student']	502	53320	200705
16393	['support', 'develop', 'minority', 'sport', 'recreational', 'activity', 'ensure', 'aspect', 'interest', 'population', 'address']	502	53320	200705
16394	['heritage', 'natural_environment', 'precious', 'asset']	501	53320	200705
16395	['ireland', 'historical', 'heritage', 'integral', 'national', 'identity', 'crucial', 'tourism', 'recreation']	502	53320	200705
16396	['economy', 'dependent', 'natural_environment']	501	53320	200705
16397	['must', 'preserve', 'protect']	501	53320	200705
16398	['heritage', 'environmental', 'conservation', 'cast', 'present', 'government', 'inhibitor', 'progress', 'economic', 'growth', 'development']	305	53320	200705
16399	['short', 'sight', 'simplistic', 'view', 'inappropriate', 'basis', 'conduct', 'environment', 'conservation', 'policy']	501	53320	200705
16400	['strengthen', 'legal', 'protection', 'afford', 'cultural', 'heritage', 'people', 'include', 'archaeological', 'architectural', 'monumental', 'industrial', 'artistic', 'scientific', 'heritage']	502	53320	200705
16401	['ensure', 'newly', 'discover', 'heritage', 'object', 'shed', 'light', 'common', 'heritage', 'history', 'would', 'belong', 'people']	416	53320	200705
16402	['also', 'seek', 'incorporate', 'commitment', 'justice', 'legislation', 'concern', 'environmental_sustainability']	502	53320	200705
16403	['share', 'heritage']	502	53320	200705
16404	['duty', 'care', 'heritage', 'conservation', 'ministry', 'environment', 'heritage', 'local', 'government', 'transfer', 'propose', 'department', 'climate_change', 'energy', 'environment']	502	53320	200705
16405	['responsibility', 'conservation', 'environment', 'heritage', 'co', 'exist', 'responsibility', 'infrastructure']	303	53320	200705
16406	['labour', 'party', 'oppose', 'building', 'motorway', 'tara', 'skryne', 'valley']	502	53320	200705
16407	['accept', 'necessary', 'relieve', 'commuter', 'congestion', 'build', 'section']	502	53320	200705
16408	['however', 'section', 'tara', 'skryne', 'valley', 'rout', 'avoid', 'destruction', 'celtic', 'heritage']	502	53320	200705
16409	['particularly', 'concerned', 'possibility', 'major', 'development', 'attract', 'area', 'motorway', 'would', 'contribute', 'damage', 'tara', 'environ']	502	53320	200705
